rideHailAgentID,xCoord,yCoord
rideHailAgent-10104-2015001011409-1113978,686184.5395764238,4818905.435555926
rideHailAgent-1902-2013000190262-034245,687000.905558892,4820440.542875981
rideHailAgent-1902-2016001487612-1157163,685167.8755732788,4820157.126607962
rideHailAgent-401-2015000628621-1102939,686470.3152509325,4825311.191276964
rideHailAgent-1108-2014000358619-069218,679909.4738914418,4821322.065253826
rideHailAgent-201-2013000606389-244633,681782.4082896324,4825245.6459915945
rideHailAgent-10102-2012000529759-010446,681498.6804090036,4819608.936354962
rideHailAgent-1801-2013001194035-055283,686808.6085815533,4820492.001702238
rideHailAgent-10600-2015001024517-0114600,682670.3400286763,4823145.993434783
rideHailAgent-500-2013001157196-054607,685336.5839498723,4824233.849272229
rideHailAgent-10104-2013000293146-136876,682616.163566299,4820398.39913509
rideHailAgent-405-2015000863442-0110892,687172.6941346586,4823791.560688378
rideHailAgent-600-2013000105963-031705,683588.6659757497,4821080.124816096
rideHailAgent-10103-2014000244635-066958,678411.6389692798,4819369.526708099
rideHailAgent-1002-2013000438496-040882,678942.4262919906,4822736.178330971
rideHailAgent-1801-2014000159546-064986,683258.545438545,4820341.142946494
rideHailAgent-1500-2016000333866-0132163,683011.6865635677,4820316.265087044
rideHailAgent-1902-2015001011409-0114090,683514.7283986007,4820578.971732545
rideHailAgent-202-2014000793041-077078,679202.8878522947,4823497.564568018
rideHailAgent-1106-2015001311731-2120578,678601.7175976719,4821026.072845389
rideHailAgent-408-2014000853772-078360,686196.402889953,4825742.6902403785
rideHailAgent-10103-2015000557350-0101362,678407.1632944056,4819715.040208755
rideHailAgent-202-2016000619248-0139522,680975.2431800129,4823561.0314057665
rideHailAgent-1803-2013000520267-142399,683447.8043719995,4820255.438780716
rideHailAgent-201-2013001164161-054737,682781.8478439341,4825401.135321115
rideHailAgent-201-2013000532687-043075,678798.8462977043,4823697.46500579
rideHailAgent-10104-2016000828903-0144441,683008.7575498901,4820349.904580026
rideHailAgent-1108-2014000901324-079755,679087.8812148954,4819948.271119098
rideHailAgent-1001-2014001032926-082713,680675.2082762421,4823716.684954227
rideHailAgent-1105-2016000012225-3124534,678602.711114891,4819414.4393604435
